id,lat,lon,address,created,district,name,neighborhood,postalCode,cat
1040172248,41.40466197222222,2.146779611111111,Vallirana 61,2001-02-09T00:00:00Z,Sarrià-Sant Gervasi,Centre de Dia Vallirana 61,el Putxet i el Farró,08006,Serveis Socials - Ciutat
1040172248,41.40466197222222,2.146779611111111,Vallirana 61,2001-02-09T00:00:00Z,Sarrià-Sant Gervasi,Centre de Dia Vallirana 61,el Putxet i el Farró,08006,Serveis Socials - Ciutat
1040172248,41.40466197222222,2.146779611111111,Vallirana 61,2001-02-09T00:00:00Z,Sarrià-Sant Gervasi,Centre de Dia Vallirana 61,el Putxet i el Farró,08006,Serveis Socials - Ciutat
1040172248,41.40466197222222,2.146779611111111,Vallirana 61,2001-02-09T00:00:00Z,Sarrià-Sant Gervasi,Centre de Dia Vallirana 61,el Putxet i el Farró,08006,Serveis Socials - Ciutat
1044165849,40.642949464754395,1.8162114264366,Sol 18,2001-02-13T00:00:00Z,None,Llar Residència Jesús Farrés,08,08110,Serveis Socials
1044165849,40.642949464754395,1.8162114264366,Sol 18,2001-02-13T00:00:00Z,None,Llar Residència Jesús Farrés,08,08110,Serveis Socials
1044165849,40.642949464754395,1.8162114264366,Sol 18,2001-02-13T00:00:00Z,None,Llar Residència Jesús Farrés,08,08110,Serveis Socials
1087101006,41.384153024999996,2.1683339444444445,Elisabets 8*10,2001-03-28T00:00:00Z,Ciutat Vella,Fundació Casa de Misericòrdia de Barcelona,el Raval,08001,Centres residencials per infants i adolescents
1087101006,41.384153024999996,2.1683339444444445,Elisabets 8*10,2001-03-28T00:00:00Z,Ciutat Vella,Fundació Casa de Misericòrdia de Barcelona,el Raval,08001,Centres residencials per infants i adolescents
1087101006,41.384153024999996,2.1683339444444445,Elisabets 8*10,2001-03-28T00:00:00Z,Ciutat Vella,Fundació Casa de Misericòrdia de Barcelona,el Raval,08001,Centres residencials per infants i adolescents
1087101006,41.384153024999996,2.1683339444444445,Elisabets 8*10,2001-03-28T00:00:00Z,Ciutat Vella,Fundació Casa de Misericòrdia de Barcelona,el Raval,08001,Centres residencials per infants i adolescents
1087101006,41.384153024999996,2.1683339444444445,Elisabets 8*10,2001-03-28T00:00:00Z,Ciutat Vella,Fundació Casa de Misericòrdia de Barcelona,el Raval,08001,Centres residencials per infants i adolescents
1087101006,41.384153024999996,2.1683339444444445,Elisabets 8*10,2001-03-28T00:00:00Z,Ciutat Vella,Fundació Casa de Misericòrdia de Barcelona,el Raval,08001,Centres residencials per infants i adolescents
1087101006,41.384153024999996,2.1683339444444445,Elisabets 8*10,2001-03-28T00:00:00Z,Ciutat Vella,Fundació Casa de Misericòrdia de Barcelona,el Raval,08001,Centres residencials per infants i adolescents
1087101006,41.384153024999996,2.1683339444444445,Elisabets 8*10,2001-03-28T00:00:00Z,Ciutat Vella,Fundació Casa de Misericòrdia de Barcelona,el Raval,08001,Centres residencials per infants i adolescents
1087101006,41.384153024999996,2.1683339444444445,Elisabets 8*10,2001-03-28T00:00:00Z,Ciutat Vella,Fundació Casa de Misericòrdia de Barcelona,el Raval,08001,Centres residencials per infants i adolescents
1087101006,41.384153024999996,2.1683339444444445,Elisabets 8*10,2001-03-28T00:00:00Z,Ciutat Vella,Fundació Casa de Misericòrdia de Barcelona,el Raval,08001,Centres residencials per infants i adolescents
1131134859,41.37806426388889,2.116852,C Cardenal Reig 0032 local 1,2001-05-11T00:00:00Z,Les Corts,Associació Discapacitat Visual Catalunya B1+B2+B3,la Maternitat i Sant Ramon,08028,Serveis Socials - Ciutat
1131134859,41.37806426388889,2.116852,C Cardenal Reig 0032 local 1,2001-05-11T00:00:00Z,Les Corts,Associació Discapacitat Visual Catalunya B1+B2+B3,la Maternitat i Sant Ramon,08028,Serveis Socials - Ciutat
1131134859,41.37806426388889,2.116852,C Cardenal Reig 0032 local 1,2001-05-11T00:00:00Z,Les Corts,Associació Discapacitat Visual Catalunya B1+B2+B3,la Maternitat i Sant Ramon,08028,Serveis Socials - Ciutat
1131134859,41.37806426388889,2.116852,C Cardenal Reig 0032 local 1,2001-05-11T00:00:00Z,Les Corts,Associació Discapacitat Visual Catalunya B1+B2+B3,la Maternitat i Sant Ramon,08028,Serveis Socials - Ciutat
1131134859,41.37806426388889,2.116852,C Cardenal Reig 0032 local 1,2001-05-11T00:00:00Z,Les Corts,Associació Discapacitat Visual Catalunya B1+B2+B3,la Maternitat i Sant Ramon,08028,Serveis Socials - Ciutat
1131134859,41.37806426388889,2.116852,C Cardenal Reig 0032 local 1,2001-05-11T00:00:00Z,Les Corts,Associació Discapacitat Visual Catalunya B1+B2+B3,la Maternitat i Sant Ramon,08028,Serveis Socials - Ciutat
1131134859,41.37806426388889,2.116852,C Cardenal Reig 0032 local 1,2001-05-11T00:00:00Z,Les Corts,Associació Discapacitat Visual Catalunya B1+B2+B3,la Maternitat i Sant Ramon,08028,Serveis Socials - Ciutat
1131134859,41.37806426388889,2.116852,C Cardenal Reig 0032 local 1,2001-05-11T00:00:00Z,Les Corts,Associació Discapacitat Visual Catalunya B1+B2+B3,la Maternitat i Sant Ramon,08028,Serveis Socials - Ciutat
1131134859,41.37806426388889,2.116852,C Cardenal Reig 0032 local 1,2001-05-11T00:00:00Z,Les Corts,Associació Discapacitat Visual Catalunya B1+B2+B3,la Maternitat i Sant Ramon,08028,Serveis Socials - Ciutat
1136155107,41.38045721388889,2.171885972222222,Pl Sant Agustí 2 2n 3a,2001-05-16T00:00:00Z,Ciutat Vella,Associació Redes,el Raval,08001,Serveis Socials - Ciutat
1136155107,41.38045721388889,2.171885972222222,Pl Sant Agustí 2 2n 3a,2001-05-16T00:00:00Z,Ciutat Vella,Associació Redes,el Raval,08001,Serveis Socials - Ciutat
1136155107,41.38045721388889,2.171885972222222,Pl Sant Agustí 2 2n 3a,2001-05-16T00:00:00Z,Ciutat Vella,Associació Redes,el Raval,08001,Serveis Socials - Ciutat
1136155107,41.38045721388889,2.171885972222222,Pl Sant Agustí 2 2n 3a,2001-05-16T00:00:00Z,Ciutat Vella,Associació Redes,el Raval,08001,Serveis Socials - Ciutat
1136155107,41.38045721388889,2.171885972222222,Pl Sant Agustí 2 2n 3a,2001-05-16T00:00:00Z,Ciutat Vella,Associació Redes,el Raval,08001,Serveis Socials - Ciutat
1136155107,41.38045721388889,2.171885972222222,Pl Sant Agustí 2 2n 3a,2001-05-16T00:00:00Z,Ciutat Vella,Associació Redes,el Raval,08001,Serveis Socials - Ciutat
